,-0.017714,0.87014,-3.0278,-1.1219,-0.29852,-6.4584,-0.64222
13.288,-5.4544,-1.4248,5.4961,-20.5,-0.12371,1.8001,0.97224,-1.1219,-1.2985,11.542,0.66346
-8.7125,1.5456,1.5752,-8.5039,-18.5,-0.12371,-0.71986,0.37224,-1.1219,-1.2985,11.542,0.55466
2.2875,0.54557,0.57524,-10.504,13.5,-0.039714,0.86014,-3.8278,-1.1219,-1.2985,-5.4584,-1.1937
13.288,5.5456,0.57524,3.4961,27.5,-0.12371,4.7501,4.7722,-1.1219,-1.2985,12.542,1.1947
13.288,-0.45443,-1.4248,-3.5039,2.4996,0.12629,-3.9699,1.1722,-1.1219,0.70148,10.542,0.65904
-0.71245,4.5456,-1.4248,-11.504,27.5,-0.059714,0.55014,0.97224,-1.1219,0.70148,11.542,0.67663
-3.7125,-0.45443,0.57524,-11.504,1.4996,0.098286,2.1701,-2.4278,-1.1219,-1.2985,-5.4584,-0.37652
0.28755,-3.4544,-0.42476,-8.5039,22.5,-0.12371,3.3201,-3.6278,-1.1219,-1.2985,-6.4584,-1.1387
3.2875,5.5456,-2.4248,6.4961,-22.5,-0.12371,-2.5199,5.1722,-1.1219,-1.2985,11.542,1.2195
-0.71245,0.54557,1.5752,5.4961,22.5,-0.12371,-1.4999,-3.0278,-1.1219,-1.2985,-6.4584,-0.57904
-0.71245,-3.4544,-0.42476,2.4961,-17.5,-0.053714,-1.6499,3.9722,-1.1219,-1.2985,11.542,1.0753
-9.7125,-2.4544,1.5752,-3.5039,0.49957,-0.043714,1.5801,1.7722,-1.1219,-0.29852,12.542,0.79183
-13.712,-1.4544,0.57524,-4.5039,-0.50043,0.092286,-2.3599,1.9722,-1.1219,-1.2985,12.542,0.81361
-11.712,-0.45443,-0.42476,4.4961,4.4996,-0.12371,-4.5299,-3.8278,-1.1219,-1.2985,-6.4584,-1.3912
-8.7125,-0.45443,-0.42476,6.4961,13.5,-0.12371,-2.3599,-3.6278,-1.1219,-1.2985,-5.4584,-1.121
-5.7125,1.5456,1.5752,-0.50391,23.5,-0.12371,1.8501,-4.0278,-1.1219,-1.2985,-5.4584,-1.4877
4.2875,5.5456,0.57524,10.496,-22.5,-0.027714,3.5401,-3.0278,-1.1219,-1.2985,-6.4584,-0.5893
12.288,3.5456,0.57524,-5.5039,-8.5004,-0.017714,-0.62986,-3.2278,-1.1219,-1.2985,-6.4584,-0.76341
-4.7125,3.5456,-1.4248,-9.5039,-8.5004,-0.027714,0.28014,-3.2278,-1.1219,-0.29852,-6.4584,-0.73916
2.2875,-4.4544,1.5752,-4.5039,-8.5004,0.018286,-2.1099,4.7722,-1.1219,-0.29852,12.542,1.1639
-14.712,3.5456,-0.42476,-6.5039,-22.5,-0.12371,1.9901,-3.6278,-1.1219,-1.2985,-5.4584,-1.0865
-9.7125,4.5456,-0.42476,7.4961,-1.5004,-0.073714,-1.1099,7.7722,-1.1219,-1.2985,-6.4584,1.4494
-14.712,-4.4544,1.5752,-7.5039,-17.5,0.00028552,6.4901,-3.2278,-1.1219,-1.2985,-5.4584,-0.72726
2.2875,5.5456,-2.4248,3.4961,-22.5,-0.12371,2.1501,2.9722,-1.1219,-1.2985,11.542,0.98872
14.288,1.5456,1.5752,5.4961,12.5,0.22229,-0.029858,-0.42776,-1.1219,-1.2985,5.5416,0.33929
-7.7125,0.54557,-0.42476,5.4961,9.4996,0.016286,1.2601,-3.2278,-1.1219,-1.2985,-6.4584,-0.83328
7.2875,4.5456,-0.42476,1.4961,-25.5,0.070286,-1.5699,3.9722,-1.1219,-0.29852,10.542,1.0811
-1.7125,0.54557,-1.4248,-5.5039,4.4996,-0.019714,0.64014,-3.6278,-1.1219,-1.2985,-6.4584,-1.175
-10.712,-5.4544,-0.42476,-2.5039,-24.5,-0.037714,-2.6999,1.9722,-1.1219,-1.2985,-6.4584,0.80214
-3.7125,-5.4544,-0.42476,9.4961,12.5,-0.12371,-2.0599,8.3722,-1.1219,-1.2985,10.542,1.4863
5.2875,-3.4544,0.57524,2.4961,-18.5,-0.041714,2.7001,-2.2278,-1.1219,-1.2985,-6.4584,-0.28121
-1.7125,-4.4544,0.57524,0.49609,18.5,-0.12371,-0.37986,1.3722,-1.1219,-0.29852,10.542,0.72763
-0.71245,-1.4544,1.5752,1.4961,21.5,0.090286,2.0501,1.7722,-1.1219,-1.2985,11.542,0.78533
13.288,-0.45443,-0.42476,-4.5039,7.4996,0.10229,-0.67986,-3.0278,-1.1219,-1.2985,-5.4584,-0.8073
-12.712,0.54557,-0.42476,-11.504,21.5,0.012286,0.56014,-3.6278,-1.1219,-1.2985,-5.4584,-1.0865
7.2875,0.54557,-1.4248,8.4961,-28.5,0.23029,-7.0999,2.7722,-1.1219,-1.2985,9.5416,0.88925
-7.7125,-1.4544,0.57524,0.49609,28.5,-0.12371,2.3901,-3.0278,-1.1219,-0.29852,-5.4584,-0.70966
-2.7125,3.5456,-1.4248,3.4961,-13.5,-0.063714,-1.3799,6.5722,36.878,-1.2985,-6.4584,1.3477
-7.7125,-2.4544,0.57524,-0.50391,-28.5,0.064286,-3.2099,6.5722,36.878,-1.2985,-5.4584,1.347
-13.712,2.5456,-1.4248,-9.5039,6.4996,0.20829,0.98014,-2.8278,-1.1219,-0.29852,-6.4584,-0.72726
2.2875,-4.4544,-1.4248,1.4961,20.5,0.46629,-1.4699,5.7722,-1.1219,-0.29852,11.542,1.2161
2.2875,-0.45443,-0.42476,8.4961,-10.5,0.45829,-2.5399,8.5722,-1.1219,-0.29852,11.542,1.4876
11.288,2.5456,0.57524,-7.5039,9.4996,-0.031714,2.4301,-3.8278,-1.1219,-1.2985,-5.4584,-1.242
12.288,-3.4544,0.57524,-1.5039,3.4996,-0.063714,0.040142,1.1722,-1.1219,-1.2985,11.542,0.69392
12.288,-3.4544,0.57524,-11.504,-9.5004,-0.12371,3.4401,-3.4278,-1.1219,-1.2985,-6.4584,-0.95932
-12.712,-3.4544,-0.42476,3.4961,-6.5004,-0.12371,3.0601,1.9722,-1.1219,-1.2985,11.542,0.84357
4.2875,-1.4544,-1.4248,7.4961,3.4996,0.20029,-7.9999,7.1722,-0.12192,-0.29852,9.5416,1.3741
-2.7125,-1.4544,1.5752,1.4961,-18.5,-0.12371,3.8901,0.77224,-1.1219,-1.2985,12.542,0.66493
11.288,5.5456,-0.42476,-9.5039,28.5,-0.025714,3.4501,5.5722,-1.1219,-1.2985,11.542,1.2872
12.288,1.5456,-0.42476,-11.504,18.5,-0.12371,0.19014,-4.4278,-1.1219,-1.2985,-6.4584,-2.1436
9.2875,-0.45443,-1.4248,-4.5039,-28.5,-0.0097145,-2.8999,11.172,-1.1219,-0.29852,10.542,1.6755
15.288,-3.4544,-0.42476,-8.5039,12.5,-0.12371,2.8001,-3.6278,-1.1219,-1.2985,-6.4584,-1.1122
-14.712,2.5456,1.5752,1.4961,16.5,0.074286,-1.1499,1.9722,-1.1219,0.70148,11.542,0.82244
-13.712,-0.45443,1.5752,5.4961,27.5,0.080286,-1.4799,-2.8278,-1.1219,-0.29852,-5.4584,-0.61541
9.2875,0.54557,1.5752,-7.5039,10.5,-0.0057145,-1.3799,-3.2278,-1.1219,-0.29852,-5.4584,-0.92268
-6.7125,-0.45443,-0.42476,3.4961,0.49957,-0.013714,0.25014,-2.6278,-1.1219,0.70148,-5.4584,-0.51005
0.28755,0.54557,1.5752,-0.50391,29.5,-0.011714,-2.7799,-3.6278,-1.1219,0.70148,-5.4584,-1.078
7.2875,-4.4544,-1.4248,2.4961,-19.5,0.19629,-1.2199,1.9722,-1.1219,-0.29852,11.542,0.80342
-6.7125,4.5456,1.5752,9.4961,6.4996,-0.061714,-7.1999,6.5722,-1.1219,-0.29852,10.542,1.3183
13.288,5.5456,-0.42476,7.4961,26.5,-0.12371,7.2201,-3.8278,-1.1219,-1.2985,-6.4584,-1.1937
-14.712,5.5456,-0.42476,1.4961,1.4996,0.048286,0.87014,-1.8278,-1.1219,-1.2985,-6.4584,-0.13357
-0.71245,-2.4544,0.57524,-6.5039,4.4996,-0.023714,-0.49986,-2.6278,-1.1219,0.70148,-6.4584,-0.34373
-2.7125,4.5456,1.5752,8.4961,-16.5,-0.12371,-3.9899,2.3722,-1.1219,-0.29852,10.542,0.87624
2.2875,5.5456,-2.4248,1.4961,-16.5,0.19029,1.6401,3.3722,-1.1219,-1.2985,11.542,1.0066
7.2875,2.5456,0.57524,10.496,20.5,-0.12371,2.1101,1.9722,-1.1219,-1.2985,12.542,0.83864
2.2875,2.5456,0.57524,10.496,16.5,-0.063714,3.2201,0.17224,-1.1219,-1.2985,-6.4584,0.52296
-12.712,2.5456,-1.4248,8.4961,-9.5004,-0.12371,-1.6699,3.5722,-1.1219,-1.2985,11.542,1.0345
-12.712,-3.4544,0.57524,10.496,-11.5,-0.061714,1.8001,3.1722,-1.1219,-1.2985,-6.4584,1.0077
11.288,-5.4544,1.5752,-0.50391,-5.5004,-0.12371,3.7401,0.97224,-1.1219,-1.2985,12.542,0.68531
1.2875,-5.4544,-0.42476,-1.5039,-10.5,-0.045714,-1.5899,0.97224,-1.1219,-1.2985,10.542,0.66934
-1.7125,-2.4544,1.5752,11.496,23.5,0.10229,2.9501,-2.8278,-1.1219,-0.29852,-5.4584,-0.53904
11.288,-3.4544,-0.42476,-11.504,26.5,-0.12371,3.2701,-3.6278,-1.1219,-0.29852,-6.4584,-1.1036
7.2875,3.5456,0.57524,0.49609,16.5,0.10029,1.0101,-2.2278,-1.1219,-1.2985,-6.4584,-0.25874
6.2875,5.5456,-1.4248,-3.5039,2.4996,-0.12371,2.0901,2.5722,-1.1219,-0.29852,11.542,0.92617
8.2875,-4.4544,0.57524,8.4961,26.5,0.0042855,-2.0699,1.5722,-1.1219,0.70148,-6.4584,0.73726
4.2875,1.5456,-1.4248,10.496,-25.5,0.028286,2.0601,-3.2278,-1.1219,-1.2985,-6.4584,-0.73319
1.2875,-1.4544,0.57524,-0.50391,27.5,0.37229,-5.5099,4.1722,-1.1219,-1.2985,10.542,1.0704
1.2875,4.5456,-1.4248,0.49609,1.4996,-0.031714,-1.1499,2.5722,-1.1219,-1.2985,10.542,0.92049
1.2875,5.5456,-0.42476,-9.5039,-29.5,-0.023714,3.4501,-3.0278,-1.1219,-1.2985,-6.4584,-0.61013
13.288,-0.45443,-1.4248,5.4961,4.4996,-0.12371,1.7701,-3.4278,-1.1219,-1.2985,-6.4584,-1.0369
-3.7125,5.5456,-1.4248,1.4961,2.4996,-0.023714,1.0001,-2.4278,-1.1219,-1.2985,-6.4584,-0.2188
-9.7125,-1.4544,1.5752,-2.5039,17.5,-0.045714,-6.9699,0.57224,-1.1219,-1.2985,11.542,0.57899
-11.712,-1.4544,0.57524,8.4961,20.5,-0.059714,-4.6499,15.372,36.878,-1.2985,11.542,1.9088
7.2875,3.5456,1.5752,-11.504,15.5,0.028286,-0.24986,2.7722,-1.1219,-1.2985,12.542,0.94967
-1.7125,3.5456,-1.4248,-2.5039,-3.5004,-0.077714,-2.4999,-3.6278,-1.1219,-1.2985,-6.4584,-1.1298
2.2875,-4.4544,-0.42476,7.4961,-11.5,-0.067714,-2.3499,2.5722,-1.1219,-1.2985,-6.4584,0.91134
0.28755,-1.4544,1.5752,-10.504,-25.5,0.090286,-2.3199,2.7722,-1.1219,-1.2985,-5.4584,0.91592
-9.7125,-3.4544,-0.42476,7.4961,-19.5,-0.077714,-5.4999,0.37224,-1.1219,-1.2985,-6.4584,0.55137
-1.7125,-1.4544,1.5752,-8.5039,25.5,0.12629,4.8001,-2.6278,-1.1219,-1.2985,-5.4584,-0.41042
-3.7125,-1.4544,0.57524,10.496,-16.5,-0.033714,-2.8499,0.77224,-1.1219,-1.2985,-6.4584,0.60743
-10.712,3.5456,-0.42476,-1.5039,-14.5,-0.031714,-0.039858,13.172,-1.1219,34.701,12.542,1.8123
-9.7125,-2.4544,1.5752,-8.5039,-29.5,0.0062855,5.5401,-3.2278,-1.1219,-1.2985,-5.4584,-0.73319
-10.712,4.5456,-0.42476,-0.50391,-21.5,0.13029,-2.2399,8.3722,36.878,-1.2985,-6.4584,1.4895
-13.712,-5.4544,-1.4248,9.4961,-11.5,0.050286,-2.3399,3.3722,-1.1219,-1.2985,-6.4584,1.0014
-12.712,-1.4544,-1.4248,-2.5039,24.5,-0.053714,-6.7199,0.37224,-1.1219,0.70148,10.542,0.5431
-2.7125,-2.4544,-1.4248,-1.5039,-19.5,-0.025714,-2.4399,0.97224,-1.1219,-1.2985,10.542,0.66934
-3.7125,-5.4544,1.5752,1.4961,22.5,0.0082855,1.4101,12.372,-1.1219,36.701,12.542,1.7777
-5.7125,3.5456,0.57524,-10.504,27.5,0.10229,-1.1899,-2.8278,-1.1219,-1.2985,-5.4584,-0.55385
-8.7125,-1.4544,1.5752,8.4961,9.4996,0.098286,-1.5099,4.9722,-1.1219,-0.29852,11.542,1.2033
8.2875,1.5456,1.5752,11.496,-13.5,-0.12371,2.9501,-3.4278,-1.1219,-1.2985,-5.4584,-1.2128
2.2875,-2.4544,0.57524,-3.5039,-4.5004,0.014286,-1.3499,3.1722,-1.1219,19.701,-5.4584,0.94967
-5.7125,-1.4544,1.5752,10.496,-3.5004,0.086286,-1.9899,1.9722,-1.1219,-0.29852,11.542,0.81993
-11.712,-0.45443,0.57524,7.4961,26.5,0.086286,0.49014,-2.6278,-1.1219,-1.2985,-5.4584,-0.54395
12.288,5.5456,-0.42476,-7.5039,1.4996,-0.055714,7.6001,2.3722,-1.1219,-1.2985,-6.4584,0.91478
